nombre,codigoBarras,unidad,precio,costo,iva,stockMinimo,stockMaximo,ubicacion,categoria,generico,descuentoDia,porcentajeDescuento,inicioDescuentoDia,finDescuentoDia,promoCantidadRequerida,inicioPromoCantidad,finPromoCantidad,porcentaje,inicio,fin,descuentoINAPAM,lote1,fechaCaducidad1,cantidad1,lote2,fechaCaducidad2,cantidad2,proveedor,farmacia,imagen
Gel Xtreme Titan para todos 10x C/250 g,7.5012E+12,PZA,30,21.24,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed809,31/12/2026,674,lkj561,31/12/2027,4326,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Gel Xtreme Atraction 12x C/200 g,7.5012E+12,PZA,30,20.52,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed810,31/12/2026,1956,lkj562,31/12/2027,3044,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Gel Xtreme Professional 500 g,7.5012E+12,PZA,49,37.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed811,31/12/2026,816,lkj563,31/12/2027,4184,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Gel Xtreme Professional 1.0 kg,7.503E+12,PZA,94,71.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed812,31/12/2026,699,lkj564,31/12/2027,4301,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Gel Xtreme Professional 1.55 kg,7.503E+12,PZA,118,90,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed813,31/12/2026,490,lkj565,31/12/2027,4510,67ca29917616105911bf955e,67d73b3a6348d5c1f9b74313,
Cera Modeladora Ego Wet C/25 g,7.50619E+12,PZA,26,16.58,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed814,31/12/2026,1145,lkj566,31/12/2027,3855,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cera Ego Firme Matte C/25 g,7.50619E+12,PZA,26,16.58,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed815,31/12/2026,1860,lkj567,31/12/2027,3140,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cera Modeladora Ego Wet C/50 g,7.50619E+12,PZA,46,30.66,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed816,31/12/2026,644,lkj568,31/12/2027,4356,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cera Ego Firme Matte C/50 g,7.50619E+12,PZA,46,30.66,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed817,31/12/2026,1060,lkj569,31/12/2027,3940,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
SANITAS,7.50619E+13,PZA,15,10.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed818,31/12/2026,1712,lkj570,31/12/2027,3288,67ca29917616105911bf9571,67d73b3a6348d5c1f9b74313,
Papel Higienico PREMIER RENDIPLUS C/6 Rollos,7.50225E+12,PZA,59,42.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed819,31/12/2026,1296,lkj571,31/12/2027,3704,67ca29917616105911bf9581,67d73b3a6348d5c1f9b74313,
PZA DE PAPEL HIGIENICO SUELTO,7.50225E+13,PZA,11,7.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed820,31/12/2026,877,lkj572,31/12/2027,4123,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
VANTAL BENCIDAMINA BUCOFARINGEO C/360 ML,7.50112E+12,PZA,268,168,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed821,31/12/2026,382,lkj573,31/12/2027,4618,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
VANTAL BENCIDAMINA BUCOFARINGEO C/360 ML,7.50112E+12,PZA,268,142.87,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed822,31/12/2026,238,lkj574,31/12/2027,4762,67ca29917616105911bf9564,67d73b3a6348d5c1f9b74313,
Kit dental Paw Patrol GUM,7.50224E+12,PZA,89,60.03,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed823,31/12/2026,679,lkj575,31/12/2027,4321,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Doraldent + Estuche Chavo ,7.50106E+12,PZA,28,17.41,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed824,31/12/2026,52,lkj576,31/12/2027,4948,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cepillo Dental Doraldent Infantil Cowco + Estuche,7.50151E+12,PZA,28,17.41,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed825,31/12/2026,1831,lkj577,31/12/2027,3169,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Infantil Suave No. 30,7.50107E+12,PZA,15,6.77,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed826,31/12/2026,499,lkj578,31/12/2027,4501,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Ducky Infantil Suave No. 17,7.50107E+12,PZA,18,10.05,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed827,31/12/2026,1163,lkj579,31/12/2027,3837,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Peques Infantil Suave No. 32,7.50107E+12,PZA,18,10.15,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed828,31/12/2026,1809,lkj580,31/12/2027,3191,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Doraldent Infantil Cowco,7.50106E+12,PZA,19,11.37,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed829,31/12/2026,724,lkj581,31/12/2027,4276,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cepillo Dental Gum Infantil PAW PATROL,70942004817,PZA,25,15.82,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed830,31/12/2026,1460,lkj582,31/12/2027,3540,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Guzzy Infantil Suave,7.50107E+12,PZA,23,12.69,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed831,31/12/2026,90,lkj583,31/12/2027,4910,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Gum Infantil CRAYOLA C/2,70942125611,PZA,52,35.29,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed832,31/12/2026,1798,lkj584,31/12/2027,3202,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Gum Infantil Crayola Marker Suave,70942123402,PZA,42,23.51,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed833,31/12/2026,1215,lkj585,31/12/2027,3785,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Oral B Kids Disney Suave,3.01426E+12,PZA,34,23.14,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed834,31/12/2026,351,lkj586,31/12/2027,4649,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Mediano No. 40,7.50107E+12,PZA,14,7.02,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed835,31/12/2026,10,lkj587,31/12/2027,4990,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Nano No. 67,7.50107E+12,PZA,24,12.74,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed836,31/12/2026,738,lkj588,31/12/2027,4262,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Travel,7.50107E+12,PZA,18,9.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed837,31/12/2026,1931,lkj589,31/12/2027,3069,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Travel Plus,7.50107E+12,PZA,21,11.35,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed838,31/12/2026,1664,lkj590,31/12/2027,3336,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Squeeze,7.50107E+12,PZA,16,8.34,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed839,31/12/2026,276,lkj591,31/12/2027,4724,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Gum Adulto Oral Clean Mediano,70942121842,PZA,23,13.9,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed840,31/12/2026,112,lkj592,31/12/2027,4888,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Triple Acción Medio,7.70201E+12,PZA,18,10.93,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed841,31/12/2026,9,lkj593,31/12/2027,4991,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Premier Clean Medio,6.91002E+12,PZA,18,8.44,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed842,31/12/2026,1302,lkj594,31/12/2027,3698,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Clinic Fusion Plus Mediano,7.50107E+12,PZA,19,11.69,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed843,31/12/2026,1814,lkj595,31/12/2027,3186,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Kit De Viaje Cepillo Pasta Dental CLINIC,7.50107E+12,PZA,42,28.71,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed844,31/12/2026,1363,lkj596,31/12/2027,3637,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Kit De Viaje Cepillo Pasta e Hilo Dental CLINIC,7.50107E+12,PZA,58,39.55,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed845,31/12/2026,1093,lkj597,31/12/2027,3907,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Kit Cepillo Dental Clinic Premium Pack,7.50107E+12,PZA,64,42,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed846,31/12/2026,1350,lkj598,31/12/2027,3650,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Pro Cuidado,7.50955E+12,PZA,27,17.09,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed847,31/12/2026,1156,lkj599,31/12/2027,3844,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental ORAL B Suave No. 60,7.50109E+12,PZA,45,24,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed848,31/12/2026,766,lkj600,31/12/2027,4234,67ca29917616105911bf9570,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Ortodontico No. 38,7.50107E+12,PZA,28,17.88,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed849,31/12/2026,259,lkj601,31/12/2027,4741,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Periogard Extra suave,7.89102E+12,PZA,86,56.03,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed850,31/12/2026,441,lkj602,31/12/2027,4559,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Oral-B Indicator Control-Bac C/2 Piezas,7.50044E+12,PZA,64,39.1,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed851,31/12/2026,297,lkj603,31/12/2027,4703,67ca29917616105911bf9570,67d73b3a6348d5c1f9b74313,
Cepillo Dental Oral B Indicator Extra Soft C/2,7.50044E+12,PZA,64,41.63,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed852,31/12/2026,880,lkj604,31/12/2027,4120,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Encías Comfort C/2,7.50955E+12,PZA,46,34.74,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed853,31/12/2026,376,lkj605,31/12/2027,4624,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate ProCuidado C/2 Pzas,7.50955E+12,PZA,42,26.46,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed854,31/12/2026,1488,lkj606,31/12/2027,3512,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Pro Double Duty Mediano C/2,7.50101E+12,PZA,49,34,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed855,31/12/2026,760,lkj607,31/12/2027,4240,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Oral B Indicator 40 Medio C/2 Piezas,7.50109E+12,PZA,49,30.2,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed856,31/12/2026,574,lkj608,31/12/2027,4426,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate 360 C/2 Pzas,7.89102E+12,PZA,54,35.93,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed857,31/12/2026,701,lkj609,31/12/2027,4299,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate Triple Accion C/2,7.70201E+12,PZA,32,21.4,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed858,31/12/2026,149,lkj610,31/12/2027,4851,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate ZigZag Charcool C/3 pzas,8.71895E+12,PZA,64,44.37,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed859,31/12/2026,89,lkj611,31/12/2027,4911,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate ZigZag Charcool,7.50955E+12,PZA,23,11.89,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed860,31/12/2026,1526,lkj612,31/12/2027,3474,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental Colgate ZigZag Charcool C/4 pzas,7.50955E+12,PZA,86,47.57,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed861,31/12/2026,281,lkj613,31/12/2027,4719,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Maquina de afeirar Gillette Simply Venus 3 hojas,7.70202E+12,PZA,28,22.84,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed862,31/12/2026,942,lkj614,31/12/2027,4058,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Maquina de Afeitar Gillette Prestobarba 3,7.70202E+12,PZA,28,19.54,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed863,31/12/2026,701,lkj615,31/12/2027,4299,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Maquina de afeitar Bic Comfort3 Cabeza Movil,70330717534,PZA,20,13.72,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed864,31/12/2026,920,lkj616,31/12/2027,4080,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Maquina de afeitar Bic Comfort 3 Piel Sensible Cabeza Movil,70330717565,PZA,20,13.72,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed865,31/12/2026,502,lkj617,31/12/2027,4498,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
GILLETTE PRESTOBARBA 2 HOJAS 2 PACK,7.50044E+12,PZA,19,13.13,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed866,31/12/2026,347,lkj618,31/12/2027,4653,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
RASTRILLO GILLETTE PRESTOBARBA ULTRA GRIP 2 HOJAS C/ 1 PAR,7.50101E+12,PZA,52,38.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed867,31/12/2026,1659,lkj619,31/12/2027,3341,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
RASTRILLO GILLETTE PRESTOBARBA ULTRA GRIP C/1,7.50044E+12,PZA,24,15.9,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed868,31/12/2026,1590,lkj620,31/12/2027,3410,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
RASTRILLO BIC SOLEID 2 PACK,70330731745,PZA,35,26.67,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed869,31/12/2026,682,lkj621,31/12/2027,4318,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
RASTRILLO BIC FLEX2 C/1,70330745858,PZA,18,10.17,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed870,31/12/2026,1091,lkj622,31/12/2027,3909,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
RASTRILLO BIC FLEX 2 C/1,70330745841,PZA,18,10.26,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed871,31/12/2026,1166,lkj623,31/12/2027,3834,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Hilo Dental Oral-B Essential Floss C/50 m,7.80001E+12,PZA,82,57.53,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed872,31/12/2026,1083,lkj624,31/12/2027,3917,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo dental con cera menta KOHN C/50 m,7.50635E+12,PZA,46,26.57,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed873,31/12/2026,1800,lkj625,31/12/2027,3200,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo Dental Gum Expanding 10.9 m,7.50224E+12,PZA,34,15.29,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed874,31/12/2026,351,lkj626,31/12/2027,4649,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Kit Cepillo Inter-Dental CLINIC No. 37,7.50107E+12,PZA,46,30.27,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed875,31/12/2026,831,lkj627,31/12/2027,4169,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo interdental GUM Fino cilindrico C/6 Escovas,70942303460,PZA,89,67.8,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed876,31/12/2026,240,lkj628,31/12/2027,4760,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Cepillo interdental GUM Fino conico C/6 Escovas,70942914147,PZA,89,63.7,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed877,31/12/2026,1567,lkj629,31/12/2027,3433,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
CEPILLO/ESCOVA GUM MIXTO C/3 ESC,7.50224E+12,PZA,48,36.51,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed878,31/12/2026,1007,lkj630,31/12/2027,3993,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Cera Dental Clinic Pre-Cortada para Ortodoncia Menta,7.50107E+12,PZA,28,14.48,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed879,31/12/2026,715,lkj631,31/12/2027,4285,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cera Dental Gum Pre-Cortada Para Ortodoncia Menta,70942507240,PZA,62,40.57,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed880,31/12/2026,225,lkj632,31/12/2027,4775,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo Dental GUM Flosser Original C/20 pzas ,70942306805,PZA,38,20.99,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed881,31/12/2026,1788,lkj633,31/12/2027,3212,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Hilo Dental Flossers Basic GUM C/30 Pzas,70942307109,PZA,21,12.35,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed882,31/12/2026,336,lkj634,31/12/2027,4664,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo Dental Gum Deslizante C/40 Pzas,70942304733,PZA,56,38.62,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed883,31/12/2026,576,lkj635,31/12/2027,4424,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo Dental GUM Flosser Multiple Action C/40 Piezas,70942304726,PZA,56,38.73,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed884,31/12/2026,136,lkj636,31/12/2027,4864,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Hilo Seda Oral-B Sin Cera C/50 m,7.80001E+12,PZA,88,61.36,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed885,31/12/2026,1794,lkj637,31/12/2027,3206,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Hilo Dental Doraldent 50 M,7.50106E+12,PZA,28,18.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed886,31/12/2026,383,lkj638,31/12/2027,4617,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
HILO DENTAL CLINIC,7.50107E+12,PZA,49,33.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed887,31/12/2026,346,lkj639,31/12/2027,4654,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Palillos Gum Con Hilo Dental Básico 50 Piezas,70942302388,PZA,32,20.31,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed888,31/12/2026,129,lkj640,31/12/2027,4871,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
HILO DENTAL GUM SABOR MENTA 129M ,70942303194,PZA,52,39.63,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed889,31/12/2026,400,lkj641,31/12/2027,4600,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
HILO DENTAL ORAL B SATIN FLOSS 25M,7.89105E+12,PZA,72,49.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed890,31/12/2026,1274,lkj642,31/12/2027,3726,67ca29917616105911bf9570,67d73b3a6348d5c1f9b74313,
Protectores de Cepillo GUM C/4 pzas,70942302357,PZA,38,24.95,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed891,31/12/2026,1044,lkj643,31/12/2027,3956,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC Allrounder  No. 59,7.50107E+12,PZA,17,8.02,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed892,31/12/2026,1585,lkj644,31/12/2027,3415,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Cepillo Dental CLINIC NEO 56 C/1 ,7.50107E+12,PZA,21,11.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed893,31/12/2026,1571,lkj645,31/12/2027,3429,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
CEPILLO DENT CARITAS CLINIC,7.50107E+12,PZA,17,11,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed894,31/12/2026,1253,lkj646,31/12/2027,3747,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
CEPILLO TUNDRA CLINIC,7.50107E+12,PZA,36,29.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed895,31/12/2026,269,lkj647,31/12/2027,4731,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Cepillo Oral-B pack 3 piezas,7.50044E+12,PZA,49,33.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed896,31/12/2026,245,lkj648,31/12/2027,4755,67ca29917616105911bf9579,67d73b3a6348d5c1f9b74313,
CEPILLO ORAL B PRO PLUS C/2,7.5063E+12,PZA,38,27.67,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed897,31/12/2026,119,lkj649,31/12/2027,4881,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
CEPILLO ORAL B PRO MULTIPLE ACCION C/2,7.50109E+12,PZA,34,25.23,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed898,31/12/2026,1852,lkj650,31/12/2027,3148,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Cepillos Dentales Oral-B Complete 2 piezas,7.50101E+12,PZA,38,23.27,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed899,31/12/2026,1745,lkj651,31/12/2027,3255,67ca29917616105911bf9579,67d73b3a6348d5c1f9b74313,
Cepillo Dental Suave ORAL B #35 C/1 pza  ,7.50109E+12,PZA,38,24,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed900,31/12/2026,853,lkj652,31/12/2027,4147,67ca29917616105911bf9570,67d73b3a6348d5c1f9b74313,
CEPILLO ORAL B INDICATOR SUAVE 40,7.50109E+12,PZA,32,20.04,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed901,31/12/2026,457,lkj653,31/12/2027,4543,67ca29917616105911bf9581,67d73b3a6348d5c1f9b74313,
CEPILLO ORAL B INDICATOR MEDIO 40,7.50044E+12,PZA,26,19.6,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed902,31/12/2026,1023,lkj654,31/12/2027,3977,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Cepillo Dental Oral-B Sensitive Encías Detox Extra Suave C/2 Cepillos,7.50044E+12,PZA,92,65.07,FALSE,20,5000,,HIGIENE BUCAL,FALSE,,,,,,,,,,,TRUE,fed903,31/12/2026,583,lkj655,31/12/2027,4417,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
CEPILLO DENTAL ORAL B RADIANT C/2,7.5062E+12,PZA,68,56.2,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,fed904,31/12/2026,163,lkj656,31/12/2027,4837,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
